"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
4330, 6.814105967506883e-01, -3.800631995685127e+00, 1.295945475033270e+00, 3.419372818865160e+02, 6.673198131952170e+00, 2.994527639077696e+05
4331, 3.237942042796476e-01, -3.788710104841913e+00, 1.296257013888787e+00, 3.418938311619648e+02, 6.617770317397151e+00, 2.995151870452735e+05
4332, -3.696019100268881e-01, 3.606441914719289e+00, 1.278173470555364e+00, 3.442784353142194e+02, 9.087586376356718e+00, 2.958853571903467e+05
4333, 1.481706133275402e+00, -3.362972989979676e+00, 1.296343219706855e+00, 3.418549408866811e+02, 6.773760465231743e+00, 2.995305537921941e+05
4334, 2.952315189435510e+00, -5.401933797339625e-01, 1.297997005741129e+00, 3.426311077881522e+02, 5.059481849915887e+00, 2.999354779244863e+05
4335, -2.120843750412596e+00, 2.151796985647247e+00, 1.292285252455758e+00, 3.423935436293998e+02, 9.689646699872458e+00, 2.987190826482638e+05
4336, 2.990833669986028e-01, 3.789856866332271e+00, 1.275253532132552e+00, 3.448260772545642e+02, 7.496015058363907e+00, 2.953093861098387e+05
4337, 6.472102525645206e-01, 3.805877888781271e+00, 1.276271805195941e+00, 3.448052656693253e+02, 6.574815706456487e+00, 2.955208585720814e+05
4338, -1.638736839897999e+00, 2.732144039439315e+00, 1.289176680145263e+00, 3.429037669337111e+02, 1.010549678738947e+01, 2.981026744011258e+05
4339, -1.929987886511210e+00, -2.854239914652284e+00, 1.298550048501642e+00, 3.414970104320528e+02, 7.456546648571613e+00, 2.999706388632616e+05
4340, -1.521229805416110e+00, -2.207526500247910e-02, 1.302803774495115e+00, 3.408116638999447e+02, 9.709764759624827e+00, 3.008217791820859e+05
4341, -2.153923836841841e+00, 1.643483932165499e+00, 1.293799391827270e+00, 3.421610448150187e+02, 9.697208436528923e+00, 2.990211393377779e+05
4342, 2.262006129702740e+00, 2.515851027195244e+00, 1.287634393713290e+00, 3.430956863334890e+02, 4.040847914317641e+00, 2.977823406094484e+05
4343, -7.093820209986126e-01, 3.297555854505678e+00, 1.280833386563560e+00, 3.441289056629637e+02, 9.815691057376824e+00, 2.964360243314508e+05
4344, 2.321821101529731e+00, -2.504184037011381e+00, 1.297654676653882e+00, 3.416308158564815e+02, 6.415733982602278e+00, 2.997899211963049e+05
4345, -1.207248916086724e+00, -3.356440035652851e+00, 1.298436625516062e+00, 3.415268576575159e+02, 6.960255444669976e+00, 2.999482810301839e+05
4346, 1.702181058704242e+00, 2.857125994717705e+00, 1.283019327036493e+00, 3.437833766576121e+02, 3.968555285097728e+00, 2.968613894786575e+05
4347, -1.026577842598704e+00, 3.138286036173336e+00, 1.283888658168091e+00, 3.437970680663626e+02, 1.013773846479058e+01, 2.970554506208168e+05
4348, -3.642330791749838e-01, -3.612858030714636e+00, 1.297339150046858e+00, 3.416988609376231e+02, 6.594551258415950e+00, 2.997289435975265e+05
4349, 2.947027082183816e+00, -1.060492044664732e+00, 1.297329404116350e+00, 3.416378460123042e+02, 5.677539729809159e+00, 2.997204695781581e+05
4350, -1.898276872260132e+00, 5.536741799645445e-01, 1.298185537577543e+00, 3.415005660516932e+02, 9.759656373991225e+00, 2.998977446727486e+05
4351, -2.020076822524734e+00, 8.513883460580379e-01, 1.296718933739091e+00, 3.417196318911308e+02, 9.741402779527542e+00, 2.996044179673689e+05
4352, -1.681474865761919e+00, -2.170057227371202e-01, 1.301815706471024e+00, 3.409637154206174e+02, 9.243049602315217e+00, 3.006233937136244e+05
4353, 2.596246084235009e+00, 1.383576975384891e-01, 1.288332180176893e+00, 3.308837559140572e+02, 4.410337302631156e+00, 2.970172695831988e+05
4354, 1.381973099696400e+00, 3.480887874077661e+00, 1.279419689344313e+00, 3.443635734955513e+02, 4.879341520195953e+00, 2.961479828880753e+05
4355, -2.111605721622090e+00, 1.214394989516864e+00, 1.295298410513013e+00, 3.419418700813303e+02, 9.725872062702615e+00, 2.993211514605078e+05
4356, -2.202788898274904e+00, -1.706014027421940e+00, 1.299090703550210e+00, 3.414064059575459e+02, 7.964688530764176e+00, 3.000786447271914e+05
4357, 2.550767982021328e+00, -7.269048718625916e-02, 1.295546201525922e+00, 3.374594844856953e+02, 5.188694069693839e+00, 2.990302659781632e+05
4358, -2.059547720809703e+00, -9.137182908617230e-01, 1.299852872686538e+00, 3.412703921512455e+02, 8.440925225800445e+00, 3.002301747174457e+05
4359, -2.136979899629497e+00, -2.248374918866853e+00, 1.298886720106105e+00, 3.414599037344865e+02, 7.716079135809623e+00, 3.000392597043561e+05
4360, 2.247670012416653e+00, 1.578063906955637e-02, 1.294291552049123e+00, 3.327742268985223e+02, 4.663442228535703e+00, 2.984178348824352e+05
4361, 1.566879108126408e+00, 3.136836043323123e+00, 1.281162856744101e+00, 3.440697146589486e+02, 4.320193600256370e+00, 2.964922606493989e+05
4362, 2.744852193401883e+00, -2.046365998882688e+00, 1.297510674645996e+00, 3.417095264429555e+02, 6.096782791027118e+00, 2.997648837349416e+05
4363, 2.783669123438162e+00, -1.610183970783453e+00, 1.297718306328021e+00, 3.416576351607623e+02, 5.918049165786051e+00, 2.998045131513583e+05
4364, -1.763805810810459e+00, 3.264262628382673e-01, 1.299661215013322e+00, 3.412625425576155e+02, 9.781832631917380e+00, 3.001916563092050e+05
4365, -1.629921856304881e+00, 1.532454641630809e-01, 1.301217693554666e+00, 3.410475326551509e+02, 9.801385483217446e+00, 3.005044447995672e+05
4366, 2.707938039011203e+00, 5.525603269957551e-01, 1.295059838702065e+00, 3.404721948816377e+02, 4.276152508309499e+00, 2.991517431725573e+05
4367, 2.761687131742297e+00, 1.442623976858354e+00, 1.292799965234720e+00, 3.424221167386184e+02, 4.271613743682684e+00, 2.988215211189904e+05
4368, 2.755198092371267e+00, -2.734439961009517e-01, 1.298889869577622e+00, 3.421164581449838e+02, 5.135388039147521e+00, 3.000853166056386e+05
4369, -1.815767824385190e+00, -4.051224187547061e-01, 1.301038269532340e+00, 3.410714687446767e+02, 8.954292562767305e+00, 3.004666294040315e+05
4370, -1.943493781939786e+00, -6.328913116894446e-01, 1.300369139114811e+00, 3.411669100792689e+02, 8.683494792363144e+00, 3.003319047959871e+05
4371, -2.151120723378195e+00, -1.262714027927538e+00, 1.299397308604115e+00, 3.413440316049188e+02, 8.210186557263093e+00, 3.001390910641443e+05
4372, 2.715180010688617e+00, 1.975761062099853e+00, 1.291161014193658e+00, 3.427260082658145e+02, 4.369904666404894e+00, 2.984987051547628e+05
4373, 2.865678157911034e+00, 8.917174930245725e-01, 1.295147232877177e+00, 3.426083623073038e+02, 4.749628545174679e+00, 2.993316156154536e+05
4374, -1.460463887411905e+00, 3.131426020414378e+00, 1.287036134607201e+00, 3.432130987187952e+02, 9.784177564962960e+00, 2.976739186984730e+05
4375, 1.221752151618723e+00, -3.843907124205223e+00, 1.296081531745144e+00, 3.419123920381249e+02, 6.726621931319376e+00, 2.994797084499762e+05
4376, 1.896805162343718e+00, -3.232119104754498e+00, 1.296825513008686e+00, 3.417868747954377e+02, 6.667975883626010e+00, 2.996271074340962e+05
4377, 1.949396089937063e+00, 3.149287935783061e+00, 1.284523263373399e+00, 3.436178171065255e+02, 4.478131907709789e+00, 2.971663662187383e+05
4378, -8.639761795942853e-01, -3.747551889864979e+00, 1.297831671272611e+00, 3.416315262652300e+02, 6.821921715473584e+00, 2.998282768402878e+05
4379, 2.092322191055974e+00, 2.869854928678084e+00, 1.285686973908591e+00, 3.433320356506676e+02, 4.202187525907008e+00, 2.973897030602043e+05
4380, 3.113779172296014e+00, -7.984874861785751e-01, 1.296878436349066e+00, 3.419719788203902e+02, 5.425594029226020e+00, 2.996500346577103e+05
4381, -1.389379877372227e-01, -3.841186026081364e+00, 1.296851961536466e+00, 3.418075413508394e+02, 6.617887892172512e+00, 2.996343429864153e+05
4382, 1.810281110833053e+00, 3.489362947156304e+00, 1.283380942567482e+00, 3.438582496651259e+02, 4.734148204987713e+00, 2.969441471113272e+05
4383, 4.528146789983419e-01, 4.239680728118277e+00, 1.277686569120040e+00, 3.444989607237486e+02, 7.021709282596257e+00, 2.957960526477189e+05
4384, 2.685807116065262e+00, -2.415890957041663e+00, 1.297294376366660e+00, 3.417119235601445e+02, 6.221205173494377e+00, 2.997196335448437e+05
4385, -2.228682820944464e+00, -6.794285330202299e-01, 1.298992371004378e+00, 3.413918445701482e+02, 8.577034485887216e+00, 3.000577235523799e+05
4386, -2.387942888690212e+00, -2.672406893853799e+00, 1.297953720962989e+00, 3.415891383282072e+02, 7.691185384508898e+00, 2.998519483459599e+05
4387, -1.723577843741159e+00, -3.323602887621655e+00, 1.298219646132329e+00, 3.415505002621149e+02, 7.257619806468267e+00, 2.999046788834745e+05
4388, 2.419915040632998e+00, 4.636936878656016e-02, 1.292287652539624e+00, 3.325049414562215e+02, 4.724233705112290e+00, 2.979739482961996e+05
4389, -1.913450782449839e+00, -1.933949240744662e-01, 1.300151779768211e+00, 3.412495016296938e+02, 9.121271641573031e+00, 3.002929797713049e+05
4390, 2.775433147736824e+00, -2.009861939623492e-02, 1.291504687459941e+00, 3.351121668385126e+02, 5.391740884367298e+00, 2.980015179452606e+05
4391, 2.110123039471556e+00, -2.895401981455411e+00, 1.297277673228554e+00, 3.416958739219577e+02, 6.565197497632266e+00, 2.997154947925978e+05
4392, 1.125620076686772e+00, 3.887783980683251e+00, 1.278658471230666e+00, 3.444427416008747e+02, 5.624785333641258e+00, 2.959945406269636e+05
4393, -2.423726884163732e+00, 1.400243941218821e+00, 1.294456138996689e+00, 3.420748686915904e+02, 9.362160424096921e+00, 2.991525803216841e+05
4394, -2.504591789516115e+00, -2.017806997064973e+00, 1.298008545908263e+00, 3.415706015511490e+02, 7.894745978425437e+00, 2.998623310832442e+05
4395, 3.034898132736132e+00, -2.729631065641601e-01, 1.295955717847712e+00, 3.405958047864530e+02, 5.412466543177940e+00, 2.993515515052427e+05
4396, 2.993040168460456e+00, 6.262214766555996e-01, 1.294762946802516e+00, 3.405771438750957e+02, 4.526124060652048e+00, 2.990971544618483e+05
4397, 4.878602161612954e-01, -4.236897938293224e+00, 1.296121088627015e+00, 3.419009216572554e+02, 6.680544260932509e+00, 2.994872721769966e+05
4398, -2.061272970462805e+00, 2.588439870265783e+00, 1.291026113724032e+00, 3.426230774125888e+02, 9.674402189869156e+00, 2.984706972915389e+05
4399, 1.725712843735273e-03, 3.880505988609015e+00, 1.277391877168091e+00, 3.445028587787845e+02, 8.041803501702246e+00, 2.957359502580411e+05
4400, -2.461818793996607e+00, 1.918753918321215e+00, 1.293237666559135e+00, 3.422600667622764e+02, 9.344992308919966e+00, 2.989093013095039e+05
4401, -8.097591104734430e-01, 3.749298033162485e+00, 1.281834092430099e+00, 3.437968211794246e+02, 9.324475121815754e+00, 2.966204996552664e+05
4402, -1.041761896640848e+00, 3.564016987777699e+00, 1.284027054844487e+00, 3.434724172113103e+02, 9.572242901119674e+00, 2.970585920340757e+05
4403, -2.320986826780202e+00, 9.685589775693780e-01, 1.295739302460367e+00, 3.418797400385553e+02, 9.395598180077837e+00, 2.994088716208915e+05
4404, 2.779427133627975e+00, 3.072969895392563e-01, 1.289680676659257e+00, 3.339108949972879e+02, 4.148571615292854e+00, 2.975254090693397e+05
4405, -2.474417758194073e+00, -1.449694036958968e+00, 1.298306444080863e+00, 3.415230044540941e+02, 8.119709682377707e+00, 2.999219654965385e+05
4406, 3.063470008422250e+00, -1.854902998484497e+00, 1.296878202467729e+00, 3.417954669954839e+02, 5.938677369841845e+00, 2.996375250998472e+05
4407, 3.037827135353643e+00, -1.383039006693965e+00, 1.297119720388553e+00, 3.417754557520330e+02, 5.784002218691759e+00, 2.996867394847681e+05
4408, -1.851822799575707e+00, 1.200392691519840e-01, 1.299838563472969e+00, 3.412685532617978e+02, 9.448190042702119e+00, 3.002288816119279e+05
4409, -1.729654851827700e+00, -2.993756566283614e-02, 1.301166760517616e+00, 3.410985957572034e+02, 9.454253193524350e+00, 3.004967853211472e+05
4410, 2.654194203580061e+00, 2.383618122165164e+00, 1.289746238337316e+00, 3.427928074241576e+02, 4.429843581084219e+00, 2.982052719024339e+05
4411, 2.807637067535238e+00, 1.755792026988361e+00, 1.292204510903668e+00, 3.426341557837787e+02, 4.499217656299302e+00, 2.987121075512861e+05
4412, -2.016954729219468e+00, 3.300378565824073e-01, 1.298357969853776e+00, 3.414790320017195e+02, 9.453598256080680e+00, 2.999319113207022e+05
4413, -2.074407880287001e+00, -4.097817150452714e-01, 1.299533535436242e+00, 3.413078670424272e+02, 8.844871605453227e+00, 3.001662232900447e+05
4414, -2.178600861302399e+00, 6.127611574808799e-01, 1.297027354924069e+00, 3.416848528458283e+02, 9.426122976155689e+00, 2.996662774065475e+05
4415, -2.367997712613882e+00, -1.019296058316790e+00, 1.298599089394105e+00, 3.414671508458854e+02, 8.350264771280216e+00, 2.999799307402657e+05
4416, 2.981350986859116e+00, 1.193829060457642e+00, 1.293581141965082e+00, 3.424241909714391e+02, 4.663333546835702e+00, 2.989869731346857e+05
4417, -1.423575873932319e+00, -3.796694967992781e+00, 1.297888465252854e+00, 3.416177787844825e+02, 7.084374407475284e+00, 2.998396551402255e+05
4418, 1.597666094450782e+00, 3.901586995620106e+00, 1.282089402931645e+00, 3.439968322311191e+02, 5.168627087110499e+00, 2.966829521743823e+05
4419, -2.557926726368202e+00, -7.429550444468372e-01, 1.297853699222049e+00, 3.415790374729171e+02, 8.455281668772882e+00, 2.998310453926641e+05
4420, 6.284214702745632e-02, -4.211867795299988e+00, 1.296604775923842e+00, 3.418456771809277e+02, 6.685821812351376e+00, 2.995852604148824e+05
4421, -2.311823919388956e+00, 3.490198786198507e-01, 1.297283253998598e+00, 3.416689656966099e+02, 9.158830904146024e+00, 2.997185914240967e+05
4422, -1.547699945862415e+00, 3.634785822522886e+00, 1.287076568365846e+00, 3.431210775023068e+02, 9.403146022503060e+00, 2.976746522423194e+05
4423, 3.057042006754903e+00, -2.256575126699957e+00, 1.296764008128876e+00, 3.418097353783058e+02, 6.080470934378493e+00, 2.996147564396304e+05
4424, -2.109371731474206e+00, 8.744110861950088e-02, 1.298627499581000e+00, 3.414734496120225e+02, 9.158475910618394e+00, 2.999878350731031e+05
4425, -1.937863827341612e+00, 3.052789855502471e+00, 1.289368228153027e+00, 3.428328055192092e+02, 9.525151569343603e+00, 2.981364547607306e+05
4426, 1.001430135831047e+00, -4.203676225546076e+00, 1.296039979549518e+00, 3.419183217365192e+02, 6.702160801039650e+00, 2.994714999680401e+05
4427, -2.829078772061255e+00, -2.413324108067128e+00, 1.297148676602896e+00, 3.416886226136966e+02, 7.821441511078159e+00, 2.996895625808138e+05
4428, 2.348400193331424e+00, 3.177103996267690e+00, 1.286858906383628e+00, 3.432609380641930e+02, 4.655915139855745e+00, 2.976319516010010e+05
4429, -2.470428812125558e+00, 2.373475009895936e+00, 1.292237828252084e+00, 3.424452945719258e+02, 9.312940571795426e+00, 2.987122087825296e+05
4430, -5.569347796655914e-01, -4.028315997813085e+00, 1.297247307878463e+00, 3.417404407716882e+02, 6.731485011337315e+00, 2.997130330344127e+05
4431, 1.760203111239347e+00, -3.735691086842705e+00, 1.296416220875334e+00, 3.418582667634864e+02, 6.668499357934254e+00, 2.995461926483018e+05
4432, -4.485243052591764e-01, 4.089508002119008e+00, 1.280634151122768e+00, 3.441410807942623e+02, 8.758252798049984e+00, 2.963928192622219e+05
4433, -2.777722932819227e+00, 1.634891930491841e+00, 1.293887583426283e+00, 3.421764368091511e+02, 9.066688002036233e+00, 2.990396146353240e+05
4434, -2.255736931953691e+00, -3.197253921631493e+00, 1.297727835798097e+00, 3.416255583377171e+02, 7.503541106572692e+00, 2.998068065273527e+05
4435, 3.005086985713957e+00, 2.227597956007229e+00, 1.290958666872775e+00, 3.426751475452897e+02, 4.786107933315934e+00, 2.984525712549184e+05
4436, -2.178570816774640e+00, -1.642440221183467e-01, 1.298620025523626e+00, 3.414622893628682e+02, 8.939217758747738e+00, 2.999850016517865e+05
4437, -2.836835946819898e+00, -1.715301987206132e+00, 1.297344516036356e+00, 3.416736222613072e+02, 8.034335634130647e+00, 2.997300068684834e+05
4438, 3.239290094458723e+00, -5.071365831096621e-01, 1.296893179390229e+00, 3.426449304901197e+02, 5.236672700657345e+00, 2.997036345285504e+05
4439, 3.070633977610936e+00, 1.529590966561132e+00, 1.292543154667334e+00, 3.423763599827473e+02, 4.646108729385109e+00, 2.987642160106030e+05
4440, 2.525902115344791e+00, 2.804929021743408e+00, 1.288094803941399e+00, 3.429788490988878e+02, 4.496893921584984e+00, 2.978710312221188e+05
4441, 2.244427993290451e+00, 3.468468901473326e+00, 1.286071056065376e+00, 3.435023459922430e+02, 4.817179627940464e+00, 2.974843597082037e+05
4442, 8.881263815322924e-01, 4.250922174428915e+00, 1.279165135280285e+00, 3.443572216629422e+02, 6.313711147754448e+00, 2.960956939696300e+05
4443, 2.319601174081721e+00, -3.264040016978747e+00, 1.296846690033317e+00, 3.417849831980814e+02, 6.503708871761216e+00, 2.996312004154841e+05
4444, 2.552148225807621e+00, -2.827531124920011e+00, 1.297080043848310e+00, 3.417308395655969e+02, 6.362222592044836e+00, 2.996760860088213e+05
4445, -2.501934846937777e+00, 6.897558739235509e-01, 1.296039154547902e+00, 3.418341372568844e+02, 9.135109083632672e+00, 2.994682284917879e+05
4446, 3.160103168071327e+00, 9.091023199619180e-01, 1.294912595538665e+00, 3.429240225584483e+02, 5.155392617672795e+00, 2.993063945836218e+05
4447, -2.721027926723455e+00, -1.160362012538620e+00, 1.297583322539977e+00, 3.416299951895998e+02, 8.243496136020452e+00, 2.997774458163354e+05
4448, 3.029033984510994e+00, 7.845564088926954e-02, 1.291221297270674e+00, 3.348124602920357e+02, 5.319215647694699e+00, 2.979192778397638e+05
4449, 3.077305161987085e+00, 3.387812960096829e-01, 1.290177728978800e+00, 3.349045286928861e+02, 4.337081348132154e+00, 2.977043172303312e+05
4450, -2.666012851267819e+00, 1.114511917407255e+00, 1.294906070889514e+00, 3.420128231615254e+02, 9.086576243746739e+00, 2.992423352143901e+05
4451, 3.360464210300911e+00, -1.602133999096000e+00, 1.296296020624145e+00, 3.418812448496666e+02, 5.862516064816350e+00, 2.995208890750261e+05
4452, 3.258932224732960e+00, -1.110641959830742e+00, 1.296257889919543e+00, 3.417022348734731e+02, 5.703566772411810e+00, 2.994990632066177e+05
4453, -2.372109721664599e+00, -4.184120212352505e-01, 1.298242785814583e+00, 3.415128330805630e+02, 8.703836587768228e+00, 2.999086815314062e+05
4454, -4.690524708585739e-02, 4.415101958962553e+00, 1.279753681069575e+00, 3.442983751468690e+02, 7.792819236124632e+00, 2.962175650916199e+05
4455, -2.021035783369649e+00, -3.744499899429319e+00, 1.297564146642543e+00, 3.416600216724393e+02, 7.331911486511330e+00, 2.997746991081972e+05
4456, 2.078032125812412e+00, -3.647696038430553e+00, 1.296641543716522e+00, 3.418344578854246e+02, 6.573608691908599e+00, 2.995918112946269e+05
4457, -2.779361828358181e+00, -2.972678886177258e+00, 1.297166741821229e+00, 3.417229735141476e+02, 7.690489952741435e+00, 2.996958814571238e+05
4458, -2.413287995197769e+00, 2.873372967181982e+00, 1.290977693841378e+00, 3.425876578024700e+02, 9.198629543144214e+00, 2.984568134448404e+05
4459, 6.576730671904809e-01, 4.740892854500471e+00, 1.279990906541929e+00, 3.442008825625858e+02, 6.809324206913280e+00, 2.962584966862649e+05
4460, -1.060644868493059e+00, -4.224948859076839e+00, 1.297465198671425e+00, 3.416980150262855e+02, 6.927617346861179e+00, 2.997562219641188e+05
4461, -3.126669732505466e+00, -1.365264062524307e+00, 1.296700040870440e+00, 3.417663949633147e+02, 8.136440176867378e+00, 2.996009995053090e+05
4462, 3.138202995251901e+00, 1.874140980990512e+00, 1.291873297955023e+00, 3.425979156959518e+02, 4.759798815770997e+00, 2.986397215431816e+05
4463, 1.544561129111685e+00, -4.248422155427588e+00, 1.296148713350722e+00, 3.418971574038478e+02, 6.678831437239574e+00, 2.994928363811320e+05
4464, 1.374896115577299e+00, 4.342861156195016e+00, 1.281455454750228e+00, 3.440535400532380e+02, 5.696681494202582e+00, 2.965543247855895e+05
4465, -3.829665028210939e-01, -4.579038127031769e+00, 1.296875071501669e+00, 3.417936674989906e+02, 6.785515273601532e+00, 2.996387196849469e+05
4466, 3.417249082239382e+00, -2.023222936285592e+00, 1.296185954478990e+00, 3.419231565536936e+02, 5.961780673564704e+00, 2.995010156452584e+05
4467, 2.464690011568537e-01, -4.714817992010277e+00, 1.296286306768041e+00, 3.418677189333855e+02, 6.720673775909750e+00, 2.995199261806932e+05
4468, 3.290505016596153e+00, 5.942897191090132e-01, 1.292376265261173e+00, 3.391001560614073e+02, 4.530890324664868e+00, 2.984820925137280e+05
4469, 3.306653109404317e+00, 1.244284033967225e+00, 1.293768614094466e+00, 3.428504265653884e+02, 5.192323477865377e+00, 2.990593763470176e+05
4470, -2.716547803953959e+00, -4.366704146459504e-01, 1.297179678371832e+00, 3.416836783301773e+02, 8.545682181960871e+00, 2.996966875329401e+05
4471, -9.416655051447644e-01, 4.251241150577446e+00, 1.283543450692252e+00, 3.437270835121636e+02, 8.940117625662415e+00, 2.969748384448634e+05
4472, -2.103446854631506e+00, 3.585575038786558e+00, 1.289324429525237e+00, 3.428156246967178e+02, 9.195150456428067e+00, 2.981252494933920e+05
4473, 7.765304821408230e-01, -4.713206766730059e+00, 1.296040553989829e+00, 3.419042669124894e+02, 6.710086193222366e+00, 2.994707747701303e+05
4474, -2.924067826715463e+00, -2.144815914343876e+00, 1.297019654371014e+00, 3.417039723193399e+02, 7.922475968266344e+00, 2.996635599661850e+05
4475, 2.066169093664719e+00, 3.896740906228611e+00, 1.284963461019955e+00, 3.436013519952633e+02, 5.074297174483684e+00, 2.972586211628697e+05
4476, -2.852100953459771e+00, 2.094075859324817e+00, 1.293021212795675e+00, 3.423135779698985e+02, 9.012489531406226e+00, 2.988669861937669e+05
4477, -2.397121740566453e+00, 4.504882763724761e-02, 1.297513108367381e+00, 3.416530541468937e+02, 8.944202883159070e+00, 2.997655284659039e+05
4478, 2.951492154898222e+00, 2.661602978132585e+00, 1.289827684486334e+00, 3.427545348470083e+02, 4.788942415033961e+00, 2.982199310288628e+05
4479, 2.787141163220581e+00, 3.157938005956545e+00, 1.288639943707795e+00, 3.429694200319061e+02, 4.896434182664096e+00, 2.979857662262584e+05
4480, 2.684722975337607e+00, 3.461353063728857e+00, 1.287881532335892e+00, 3.432304744910878e+02, 4.994563996753094e+00, 2.978457461868651e+05
4481, 2.783499117495607e+00, -3.230979942264254e+00, 1.296541147890989e+00, 3.418288665127379e+02, 6.347519585659951e+00, 2.995697446825015e+05
4482, 2.987229230604863e+00, -2.698082945512824e+00, 1.296611569677195e+00, 3.417957339820591e+02, 6.201658914134579e+00, 2.995817833970376e+05
4483, -3.060885763960526e+00, 1.301924894386534e+00, 1.294332996853170e+00, 3.421173946867534e+02, 8.834176217729015e+00, 2.991287313472194e+05
4484, 3.305605023813583e+00, -1.566994038925506e-01, 1.293328384303535e+00, 3.387755041820291e+02, 5.650109623868611e+00, 2.986602621607211e+05
4485, 3.299657191956416e+00, 1.629133965985540e-01, 1.288887995752625e+00, 3.344247547280502e+02, 5.088668725653909e+00, 2.973967638653498e+05
4486, -2.938627799639931e+00, -8.347659255440939e-01, 1.296927914993090e+00, 3.417267485442997e+02, 8.326207206667789e+00, 2.996464002456669e+05
4487, -2.874573794887470e+00, 7.898789813696703e-01, 1.295211721861427e+00, 3.419617322623979e+02, 8.871670954197679e+00, 2.993025977203079e+05
4488, 3.622331010048204e+00, -1.291803961211205e+00, 1.295528451205962e+00, 3.418850809720751e+02, 5.787295189125739e+00, 2.993589358526451e+05
4489, 3.436762196234488e+00, -7.984340790075791e-01, 1.296511128138328e+00, 3.425230721697110e+02, 5.443317812376876e+00, 2.996140606250526e+05
4490, -2.483664826220682e+00, -1.326971319696442e-01, 1.297533560783443e+00, 3.416170148157332e+02, 8.787667591833701e+00, 2.997668489156464e+05
4491, -2.651157936436338e+00, 3.830947506285765e-01, 1.296368141050652e+00, 3.418187180102937e+02, 8.895840824812465e+00, 2.995360784224257e+05
4492, -3.274190755968890e+00, -1.819538951295310e+00, 1.296505462901548e+00, 3.418050527505903e+02, 7.995681904661902e+00, 2.995626650135900e+05
4493, 1.871910042359089e+00, 4.349311817038565e+00, 1.284041013977988e+00, 3.436902380354451e+02, 5.425847293961759e+00, 2.970713271548540e+05
4494, -2.633144966748927e+00, -3.581219894364557e+00, 1.297049601312553e+00, 3.417387218167358e+02, 7.531863540308231e+00, 2.996722228090452e+05
4495, -2.670641789153805e+00, 3.408832966389763e+00, 1.290758611919260e+00, 3.426406939594316e+02, 8.952800935819822e+00, 2.984141308949265e+05
4496, 1.037427012609975e+00, 4.795015786995038e+00, 1.281561959172768e+00, 3.440345687772197e+02, 6.262871124320049e+00, 2.965761233192348e+05
4497, -1.686960937591378e+00, -4.285117128599871e+00, 1.297269137663858e+00, 3.417075230110055e+02, 7.169548562534163e+00, 2.997159290783820e+05
4498, 3.423652974942212e+00, 1.613325954717762e+00, 1.292455354989238e+00, 3.424973444565421e+02, 5.015364622180636e+00, 2.987552353676457e+05
4499, -5.495359136664312e-01, 4.633687923374578e+00, 1.282275143593403e+00, 3.439261800695457e+02, 8.411633563248026e+00, 2.967216733691968e+05
4500, -3.200208766644219e+00, 1.758195943955701e+00, 1.293578209428796e+00, 3.422319226990099e+02, 8.786683723784588e+00, 2.989779444424959e+05
4501, 2.569410195476132e+00, -3.675421020914379e+00, 1.296447363028171e+00, 3.418655741903126e+02, 6.448848801072763e+00, 2.995529858702605e+05
4502, 1.294395066161778e+00, -4.695518022150242e+00, 1.296028208146937e+00, 3.419119576216865e+02, 6.691171180713724e+00, 2.994687221750533e+05
4503, -1.233697917689426e+00, 4.035736020880198e+00, 1.285112786016897e+00, 3.434709673530793e+02, 9.220223598967989e+00, 2.972867590104699e+05
4504, -1.866691849593967e+00, 4.074529108586486e+00, 1.287873788685079e+00, 3.431256322572398e+02, 9.055222827290091e+00, 2.978425110747857e+05
4505, -3.044059841233107e+00, 4.320484641234849e-01, 1.295540281534767e+00, 3.419358481239046e+02, 8.665677579459022e+00, 2.993696376221524e+05
4506, 2.518789124015033e+00, 3.879462001017808e+00, 1.287005161915365e+00, 3.433210981219823e+02, 5.148647327690252e+00, 2.976679703897270e+05
4507, 3.577696170585437e+00, 3.845976887333993e-01, 1.289416214192642e+00, 3.365754350390154e+02, 4.737296146781538e+00, 2.976679731758529e+05
4508, 3.562052104577483e+00, -4.371767933455578e-01, 1.295325604135729e+00, 3.418585076042909e+02, 5.487675580131961e+00, 2.993135940020736e+05
4509, -2.872933977044354e+00, 2.613926826774677e+00, 1.292198666515270e+00, 3.424459353515799e+02, 8.949355870537790e+00, 2.987032677744853e+05
4510, 3.495716180082635e+00, 9.099025124498651e-01, 1.294212647177839e+00, 3.423129376169111e+02, 5.107078032480694e+00, 2.991123662927375e+05
4511, -9.601754092861647e-01, -4.858201009511807e+00, 1.296975369025603e+00, 3.417670045349362e+02, 6.940915684669418e+00, 2.996582548669862e+05
4512, 3.749102226513926e+00, -1.718055971110605e+00, 1.295565628891840e+00, 3.419577392771870e+02, 5.934378152524914e+00, 2.993725280441103e+05
4513, -1.819246040517620e-01, -5.173894871705446e+00, 1.296473048153633e+00, 3.418477748538835e+02, 6.799835869542181e+00, 2.995582005283355e+05
4514, 8.329226024134895e-02, 5.058309038932244e+00, 1.281513030552275e+00, 3.440005850096579e+02, 7.503577923349204e+00, 2.965651386923607e+05
4515, 5.131643147529130e-01, -5.261624809778830e+00, 1.296085174389206e+00, 3.419029648003810e+02, 6.746757862038757e+00, 2.994804384397364e+05
